Data,Fruta,Venda,Pais
2022-03-22,Pessego,77.0,Espanha
2022-05-13,Pessego,98.0,Espanha
2022-08-05,Pessego,59.0,Espanha
2022-08-07,Pessego,72.0,Espanha
2022-08-03,Pessego,73.0,Espanha
2022-09-10,Pessego,56.0,Espanha
2022-05-29,Pessego,88.0,Espanha
2022-01-04,Pessego,62.0,Espanha
2022-04-26,Pessego,81.0,Espanha
2022-05-25,Pessego,71.0,Espanha
2022-06-18,Pessego,66.0,Espanha
2022-04-06,Pessego,94.0,Espanha
2022-05-18,Pessego,72.0,Espanha
2022-08-22,Pessego,67.0,Espanha
2022-10-26,Pessego,87.0,Espanha
2022-07-07,Pessego,59.0,Espanha
2022-04-25,Pessego,96.0,Espanha
2022-01-19,Pessego,94.0,Espanha
2022-10-04,Pessego,62.0,Espanha
2022-02-16,Pessego,71.0,Espanha
2022-12-29,Pessego,71.0,Espanha
2022-03-13,Pessego,65.0,Espanha
2022-08-20,Pessego,68.0,Espanha
2022-11-18,Pessego,83.0,Espanha
2022-06-19,Pessego,52.0,Espanha
2022-03-30,Pessego,95.0,Espanha
2022-09-28,Pessego,58.0,Espanha
2022-10-10,Pessego,59.0,Espanha
2022-03-13,Pessego,85.0,Espanha
2022-02-10,Pessego,67.0,Espanha
2022-10-29,Pessego,71.0,Espanha
2022-10-18,Pessego,58.0,Espanha
2022-02-13,Pessego,51.0,Espanha
2022-08-30,Pessego,57.0,Espanha
2022-02-19,Pessego,66.0,Espanha
2022-09-02,Pessego,76.0,Espanha
2022-06-24,Pessego,73.0,Espanha
2022-02-23,Pessego,83.0,Espanha
2022-04-30,Pessego,95.0,Espanha
2022-06-25,Pessego,59.0,Espanha
2022-01-27,Pessego,66.0,Espanha
2022-03-22,Pessego,62.0,Espanha
2022-04-01,Pessego,57.0,Espanha
2022-03-23,Pessego,69.0,Espanha
2022-09-04,Pessego,50.0,Espanha
2022-09-03,Pessego,87.0,Espanha
2022-03-15,Pessego,67.0,Espanha
2022-09-16,Pessego,59.0,Espanha
2022-09-13,Pessego,62.0,Espanha
2022-12-19,Pessego,82.0,Espanha
2022-12-26,Pessego,62.0,Espanha
2022-07-31,Pessego,96.0,Espanha
2022-07-13,Pessego,55.0,Espanha
2022-11-19,Pessego,54.0,Espanha
2022-07-10,Pessego,51.0,Espanha
2022-02-09,Pessego,96.0,Espanha
2022-10-12,Pessego,89.0,Espanha
2022-09-18,Pessego,81.0,Espanha
2022-04-04,Pessego,97.0,Espanha
2022-08-28,Pessego,74.0,Espanha
2022-01-12,Pessego,56.0,Espanha
2022-01-20,Pessego,77.0,Espanha
2022-01-21,Pessego,74.0,Espanha
2022-02-10,Pessego,85.0,Espanha
2022-09-16,Pessego,95.0,Espanha
2022-01-12,Pessego,66.0,Espanha
2022-08-04,Pessego,65.0,Espanha
2022-08-11,Pessego,94.0,Espanha
2022-07-12,Pessego,81.0,Espanha
2022-06-14,Pessego,75.0,Espanha
2022-10-14,Pessego,74.0,Espanha
2022-03-16,Pessego,64.0,Espanha
2022-09-23,Pessego,99.0,Espanha
2022-12-16,Pessego,85.0,Espanha
2022-01-02,Pessego,54.0,Espanha
2022-05-21,Pessego,86.0,Espanha
2022-08-14,Pessego,60.0,Espanha
2022-10-18,Pessego,96.0,Espanha
2022-01-29,Pessego,60.0,Espanha
2022-05-06,Pessego,82.0,Espanha
2022-10-24,Pessego,93.0,Espanha
2022-01-10,Pessego,99.0,Espanha
2022-03-24,Pessego,94.0,Espanha
2022-03-27,Pessego,96.0,Espanha
2022-10-07,Pessego,69.0,Espanha
2022-08-21,Pessego,84.0,Espanha
2022-06-30,Pessego,87.0,Espanha
2022-11-09,Pessego,78.0,Espanha
2022-07-12,Pessego,50.0,Espanha
2022-03-20,Pessego,97.0,Espanha
2022-06-09,Pessego,75.0,Espanha
2022-08-10,Pessego,99.0,Espanha
2022-02-20,Pessego,79.0,Espanha
2022-06-13,Pessego,76.0,Espanha
2022-01-14,Pessego,94.0,Espanha
2022-06-28,Pessego,51.0,Espanha
2022-02-04,Pessego,66.0,Espanha
2022-02-14,Pessego,65.0,Espanha
2022-09-15,Pessego,73.0,Espanha
2022-09-25,Pessego,77.0,Espanha
2022-09-23,Pessego,56.0,Espanha
2022-05-10,Pessego,57.0,Espanha
2022-07-25,Pessego,81.0,Espanha
2022-06-29,Pessego,86.0,Espanha
2022-09-30,Pessego,71.0,Espanha
2022-07-05,Pessego,79.0,Espanha
2022-06-19,Pessego,81.0,Espanha
2022-02-09,Pessego,63.0,Espanha
2022-03-27,Pessego,54.0,Espanha
2022-07-04,Pessego,74.0,Espanha
2022-05-26,Pessego,89.0,Espanha
2022-09-10,Pessego,73.0,Espanha
2022-09-13,Pessego,64.0,Espanha
2022-12-26,Uva,93.0,Espanha
2022-12-30,Uva,51.0,Espanha
2022-01-11,Uva,71.0,Espanha
2022-11-07,Uva,94.0,Espanha
2022-02-15,Uva,88.0,Espanha
2022-04-06,Uva,91.0,Espanha
2022-02-27,Uva,85.0,Espanha
2022-12-30,Uva,54.0,Espanha
2022-10-01,Uva,53.0,Espanha
2022-04-19,Uva,50.0,Espanha
2022-10-07,Uva,66.0,Espanha
2022-11-09,Uva,85.0,Espanha
2022-05-30,Uva,80.0,Espanha
2022-10-10,Uva,67.0,Espanha
2022-05-03,Uva,87.0,Espanha
2022-08-04,Uva,73.0,Espanha
2022-02-13,Uva,91.0,Espanha
2022-10-18,Uva,64.0,Espanha
2022-02-20,Uva,70.0,Espanha
2022-03-23,Uva,53.0,Espanha
2022-03-03,Uva,54.0,Espanha
2022-05-12,Uva,69.0,Espanha
2022-01-24,Uva,99.0,Espanha
2022-12-19,Uva,94.0,Espanha
2022-03-27,Uva,67.0,Espanha
2022-07-31,Uva,81.0,Espanha
2022-03-10,Uva,67.0,Espanha
2022-06-03,Uva,62.0,Espanha
2022-03-02,Uva,52.0,Espanha
2022-09-06,Uva,65.0,Espanha
2022-05-16,Uva,94.0,Espanha
2022-01-02,Uva,83.0,Espanha
2022-04-02,Uva,57.0,Espanha
2022-07-15,Uva,50.0,Espanha
2022-02-20,Uva,58.0,Espanha
2022-11-08,Uva,84.0,Espanha
2022-01-07,Uva,81.0,Espanha
2022-06-23,Uva,91.0,Espanha
2022-05-27,Uva,77.0,Espanha
2022-08-09,Uva,53.0,Espanha
2022-03-07,Uva,56.0,Espanha
2022-04-01,Uva,84.0,Espanha
2022-11-13,Uva,58.0,Espanha
2022-06-08,Uva,71.0,Espanha
2022-03-01,Uva,89.0,Espanha
2022-10-14,Uva,61.0,Espanha
2022-10-09,Uva,56.0,Espanha
2022-03-01,Uva,76.0,Espanha
2022-11-09,Uva,78.0,Espanha
2022-12-28,Uva,69.0,Espanha
2022-11-13,Uva,61.0,Espanha
2022-08-31,Uva,69.0,Espanha
2022-06-14,Uva,54.0,Espanha
2022-09-12,Uva,90.0,Espanha
2022-05-16,Uva,66.0,Espanha
2022-05-01,Uva,77.0,Espanha
2022-05-08,Uva,92.0,Espanha
2022-08-03,Uva,55.0,Espanha
2022-08-17,Uva,63.0,Espanha
2022-06-16,Uva,73.0,Espanha
2022-04-21,Uva,78.0,Espanha
2022-02-16,Uva,71.0,Espanha
2022-01-09,Uva,64.0,Espanha
2022-10-22,Uva,75.0,Espanha
2022-06-18,Uva,63.0,Espanha
2022-12-26,Uva,59.0,Espanha
2022-02-16,Uva,88.0,Espanha
2022-07-23,Uva,88.0,Espanha
2022-10-04,Uva,51.0,Espanha
2022-08-17,Uva,81.0,Espanha
2022-07-29,Uva,72.0,Espanha
2022-10-29,Uva,67.0,Espanha
2022-01-16,Uva,93.0,Espanha
2022-01-25,Uva,90.0,Espanha
2022-09-05,Uva,88.0,Espanha
2022-09-01,Uva,50.0,Espanha
2022-10-19,Uva,77.0,Espanha
2022-06-23,Uva,97.0,Espanha
2022-12-06,Uva,85.0,Espanha
2022-06-07,Uva,57.0,Espanha
2022-06-25,Uva,93.0,Espanha
2022-01-20,Uva,73.0,Espanha
2022-09-08,Uva,70.0,Espanha
2022-06-12,Uva,65.0,Espanha
2022-08-23,Uva,51.0,Espanha
2022-07-10,Uva,65.0,Espanha
2022-08-30,Uva,90.0,Espanha
2022-10-02,Uva,90.0,Espanha
2022-04-22,Uva,70.0,Espanha
2022-12-28,Uva,100.0,Espanha
2022-11-13,Uva,53.0,Espanha
2022-03-15,Uva,76.0,Espanha
2022-12-31,Uva,51.0,Espanha
2022-11-15,Uva,61.0,Espanha
2022-07-16,Uva,62.0,Espanha
2022-03-07,Uva,50.0,Espanha
2022-02-13,Uva,79.0,Espanha
2022-12-12,Uva,88.0,Espanha
2022-04-11,Uva,70.0,Espanha
2022-09-01,Uva,79.0,Espanha
2022-09-10,Uva,58.0,Espanha
2022-09-21,Uva,53.0,Espanha
2022-03-11,Uva,68.0,Espanha
2022-01-26,Uva,50.0,Espanha
2022-03-05,Uva,89.0,Espanha
2022-10-01,Uva,84.0,Espanha
2022-06-28,Uva,72.0,Espanha
2022-12-04,Uva,58.0,Espanha
2022-09-26,Uva,76.0,Espanha
2022-05-24,Uva,83.0,Espanha
2022-02-03,Uva,99.0,Espanha
2022-08-16,Uva,97.0,Espanha
2022-09-28,Uva,74.0,Espanha
2022-08-09,Uva,91.0,Espanha
2022-09-24,Uva,81.0,Espanha
2022-01-16,Uva,73.0,Espanha
2022-12-28,Uva,78.0,Espanha
2022-12-19,Uva,84.0,Espanha
2022-05-06,Uva,78.0,Espanha
2022-05-05,Uva,57.0,Espanha
2022-02-14,Uva,50.0,Espanha
2022-06-11,Uva,90.0,Espanha
2022-05-18,Uva,99.0,Espanha
2022-11-16,Uva,53.0,Espanha
2022-11-26,Uva,71.0,Espanha
2022-07-28,Uva,91.0,Espanha
2022-11-25,Uva,58.0,Espanha
2022-05-17,Uva,71.0,Espanha
2022-02-04,Uva,93.0,Espanha
2022-10-09,Uva,77.0,Espanha
2022-05-24,Uva,61.0,Espanha
2022-06-28,Uva,98.0,Espanha
2022-08-11,Uva,68.0,Espanha
2022-12-19,Uva,96.0,Espanha
2022-07-23,Uva,86.0,Espanha
2022-07-03,Uva,86.0,Espanha
2022-07-31,Uva,76.0,Espanha
2022-08-20,Uva,58.0,Espanha
2022-01-15,Uva,59.0,Espanha
2022-01-17,Uva,55.0,Espanha
2022-06-24,Uva,93.0,Espanha
2022-05-31,Uva,69.0,Espanha
2022-09-01,Uva,99.0,Espanha
2022-07-30,Uva,69.0,Espanha
2022-12-13,Uva,53.0,Espanha
2022-03-05,Uva,74.0,Espanha
2022-12-16,Uva,52.0,Espanha
2022-10-30,Uva,91.0,Espanha
2022-04-07,Uva,60.0,Espanha
2022-01-28,Uva,77.0,Espanha
2022-08-06,Uva,69.0,Espanha
2022-08-22,Uva,99.0,Espanha
2022-05-09,Uva,91.0,Espanha
2022-05-19,Uva,82.0,Espanha
2022-04-18,Uva,53.0,Espanha
2022-06-13,Uva,87.0,Espanha
2022-07-02,Uva,66.0,Espanha
2022-09-09,Uva,64.0,Espanha
2022-01-30,Uva,58.0,Espanha
2022-01-01,Uva,71.0,Espanha
2022-01-02,Uva,79.0,Espanha
2022-02-08,Uva,75.0,Espanha
2022-11-20,Uva,73.0,Espanha
2022-01-04,Uva,84.0,Espanha
2022-05-09,Uva,53.0,Espanha
2022-02-24,Uva,92.0,Espanha
2022-03-11,Uva,75.0,Espanha
2022-11-27,Uva,90.0,Espanha
2022-08-18,Uva,55.0,Espanha
2022-05-15,Uva,90.0,Espanha
2022-09-02,Uva,95.0,Espanha
2022-10-19,Uva,91.0,Espanha
2022-08-14,Uva,50.0,Espanha
2022-05-19,Uva,94.0,Espanha
2022-03-20,Uva,52.0,Espanha
2022-06-15,Uva,95.0,Espanha
2022-01-21,Uva,58.0,Espanha
2022-02-15,Uva,74.0,Espanha
2022-03-13,Uva,80.0,Espanha
2022-02-18,Uva,71.0,Espanha
2022-02-11,Uva,72.0,Espanha
2022-06-16,Uva,74.0,Espanha
2022-11-20,Uva,87.0,Espanha
2022-01-03,Uva,65.0,Espanha
2022-06-08,Uva,80.0,Espanha
2022-10-26,Uva,84.0,Espanha
2022-07-06,Banana,78.0,Portugal
2022-11-01,Banana,98.0,Portugal
2022-08-28,Banana,64.0,Portugal
2022-11-01,Banana,59.0,Portugal
2022-08-12,Banana,65.0,Portugal
2022-06-30,Banana,71.0,Portugal
2022-07-11,Banana,100.0,Portugal
2022-11-08,Banana,88.0,Portugal
2022-05-31,Banana,77.0,Portugal
2022-04-27,Banana,88.0,Portugal
2022-09-04,Banana,90.0,Portugal
2022-05-23,Banana,54.0,Portugal
2022-07-29,Banana,79.0,Portugal
2022-01-02,Banana,57.0,Portugal
2022-12-24,Banana,61.0,Portugal
2022-04-13,Banana,85.0,Portugal
2022-12-11,Banana,90.0,Portugal
2022-12-27,Banana,92.0,Portugal
2022-06-27,Banana,75.0,Portugal
2022-02-08,Banana,97.0,Portugal
2022-09-15,Banana,50.0,Portugal
2022-02-08,Banana,66.0,Portugal
2022-11-16,Banana,69.0,Portugal
2022-03-14,Banana,95.0,Portugal
2022-03-19,Banana,66.0,Portugal
2022-12-28,Banana,60.0,Portugal
2022-02-23,Banana,55.0,Portugal
2022-06-27,Banana,90.0,Portugal
2022-05-19,Banana,78.0,Portugal
2022-05-06,Banana,57.0,Portugal
2022-10-12,Banana,60.0,Portugal
2022-06-17,Banana,59.0,Portugal
2022-01-09,Banana,100.0,Portugal
2022-05-19,Banana,74.0,Portugal
2022-04-15,Banana,99.0,Portugal
2022-10-20,Banana,64.0,Portugal
2022-06-29,Banana,83.0,Portugal
2022-01-19,Banana,88.0,Portugal
2022-10-24,Banana,62.0,Portugal
2022-12-25,Banana,58.0,Portugal
2022-08-24,Banana,88.0,Portugal
2022-08-15,Banana,92.0,Portugal
2022-07-21,Banana,88.0,Portugal
2022-10-26,Banana,63.0,Portugal
2022-06-06,Banana,68.0,Portugal
2022-09-02,Banana,89.0,Portugal
2022-01-08,Banana,66.0,Portugal
2022-03-07,Banana,74.0,Portugal
2022-08-02,Banana,58.0,Portugal
2022-03-04,Banana,51.0,Portugal
2022-04-21,Banana,64.0,Portugal
2022-08-15,Banana,90.0,Portugal
2022-06-01,Banana,87.0,Portugal
2022-04-23,Banana,78.0,Portugal
2022-08-27,Banana,92.0,Portugal
2022-01-19,Banana,89.0,Portugal
2022-11-12,Banana,75.0,Portugal
2022-04-30,Banana,80.0,Portugal
2022-02-01,Banana,91.0,Portugal
2022-06-18,Banana,84.0,Portugal
2022-05-11,Banana,77.0,Portugal
2022-12-18,Banana,66.0,Portugal
2022-08-13,Banana,57.0,Portugal
2022-05-02,Banana,57.0,Portugal
2022-01-09,Banana,90.0,Portugal
2022-08-20,Banana,64.0,Portugal
2022-02-15,Banana,52.0,Portugal
2022-07-19,Banana,84.0,Portugal
2022-06-08,Banana,51.0,Portugal
2022-11-15,Banana,53.0,Portugal
2022-03-05,Banana,84.0,Portugal
2022-03-14,Banana,76.0,Portugal
2022-06-05,Banana,55.0,Portugal
2022-07-20,Banana,87.0,Portugal
2022-09-04,Banana,97.0,Portugal
2022-12-03,Banana,78.0,Portugal
2022-06-25,Banana,96.0,Portugal
2022-12-03,Banana,75.0,Portugal
2022-05-24,Banana,71.0,Portugal
2022-09-30,Banana,60.0,Portugal
2022-01-08,Banana,84.0,Portugal
2022-11-21,Banana,74.0,Portugal
2022-03-26,Banana,51.0,Portugal
2022-06-21,Banana,53.0,Portugal
2022-04-17,Banana,79.0,Portugal
2022-03-25,Banana,73.0,Portugal
2022-07-22,Banana,51.0,Portugal
2022-08-05,Banana,93.0,Portugal
2022-08-06,Banana,100.0,Portugal
2022-10-18,Banana,77.0,Portugal
2022-07-21,Banana,85.0,Portugal
2022-10-01,Banana,75.0,Portugal
2022-03-26,Banana,50.0,Portugal
2022-06-03,Banana,52.0,Portugal
2022-03-26,Banana,95.0,Portugal
2022-04-11,Banana,84.0,Portugal
2022-11-04,Banana,98.0,Portugal
2022-09-22,Banana,84.0,Portugal
2022-09-06,Banana,68.0,Portugal
2022-11-02,Banana,50.0,Portugal
2022-02-21,Banana,100.0,Portugal
2022-11-21,Banana,52.0,Portugal
2022-10-01,Banana,71.0,Portugal
2022-05-04,Banana,93.0,Portugal
2022-05-07,Banana,69.0,Portugal
2022-08-28,Banana,81.0,Portugal
2022-07-21,Banana,97.0,Portugal
2022-02-10,Banana,56.0,Portugal
2022-10-21,Banana,58.0,Portugal
2022-08-24,Banana,98.0,Portugal
2022-08-28,Banana,86.0,Portugal
2022-05-24,Banana,93.0,Portugal
2022-10-11,Banana,52.0,Portugal
2022-03-06,Banana,66.0,Portugal
2022-07-27,Banana,83.0,Portugal
2022-07-28,Banana,63.0,Portugal
2022-12-06,Banana,54.0,Portugal
2022-09-16,Banana,76.0,Portugal
2022-01-29,Banana,98.0,Portugal
2022-06-26,Banana,50.0,Portugal
2022-10-06,Banana,62.0,Portugal
2022-11-27,Banana,86.0,Portugal
2022-06-29,Banana,79.0,Portugal
2022-12-10,Banana,62.0,Portugal
2022-08-08,Banana,91.0,Portugal
2022-05-05,Banana,89.0,Portugal
2022-03-13,Banana,79.0,Portugal
2022-12-25,Banana,75.0,Portugal
2022-05-12,Banana,68.0,Portugal
2022-02-18,Banana,71.0,Portugal
2022-10-14,Banana,81.0,Portugal
2022-08-16,Banana,77.0,Portugal
2022-04-30,Banana,89.0,Portugal
2022-10-29,Banana,58.0,Portugal
2022-06-09,Banana,97.0,Portugal
2022-10-03,Banana,81.0,Portugal
2022-03-21,Banana,79.0,Portugal
2022-03-23,Banana,92.0,Portugal
2022-06-08,Banana,100.0,Portugal
2022-04-22,Banana,83.0,Portugal
2022-09-14,Banana,66.0,Portugal
2022-06-15,Banana,55.0,Portugal
2022-02-21,Banana,92.0,Portugal
2022-03-31,Banana,96.0,Portugal
2022-07-25,Banana,94.0,Portugal
2022-09-19,Banana,75.0,Portugal
2022-07-18,Banana,82.0,Portugal
2022-06-03,Banana,77.0,Portugal
2022-12-31,Banana,81.0,Portugal
2022-03-31,Banana,71.0,Portugal
2022-08-25,Banana,99.0,Portugal
2022-11-16,Banana,61.0,Portugal
2022-06-01,Banana,73.0,Portugal
2022-05-16,Banana,81.0,Portugal
2022-05-10,Banana,95.0,Portugal
2022-04-14,Banana,70.0,Portugal
2022-07-20,Banana,86.0,Portugal
2022-05-15,Banana,57.0,Portugal
2022-05-06,Banana,65.0,Portugal
2022-07-21,Banana,65.0,Portugal
2022-12-09,Banana,56.0,Portugal
2022-04-17,Banana,82.0,Portugal
2022-03-05,Banana,67.0,Portugal
2022-11-24,Banana,70.0,Portugal
2022-04-21,Banana,75.0,Portugal
2022-05-03,Banana,86.0,Portugal
2022-09-26,Banana,66.0,Portugal
2022-08-21,Banana,67.0,Portugal
2022-10-15,Banana,94.0,Portugal
2022-10-05,Banana,79.0,Portugal
2022-07-05,Banana,100.0,Portugal
2022-03-22,Banana,72.0,Portugal
2022-09-04,Banana,98.0,Portugal
2022-07-19,Banana,100.0,Portugal
2022-11-18,Banana,77.0,Portugal
2022-05-19,Banana,75.0,Portugal
2022-03-31,Banana,63.0,Portugal
2022-03-09,Banana,77.0,Portugal
2022-03-06,Banana,85.0,Portugal
2022-06-04,Banana,81.0,Portugal
2022-08-27,Banana,84.0,Portugal
2022-02-25,Banana,75.0,Portugal
2022-12-27,Banana,65.0,Portugal
2022-01-15,Banana,75.0,Portugal
2022-07-07,Cereja,61.0,Portugal
2022-06-17,Cereja,53.0,Portugal
2022-01-08,Cereja,60.0,Portugal
2022-11-14,Cereja,55.0,Portugal
2022-04-02,Cereja,74.0,Portugal
2022-01-26,Cereja,51.0,Portugal
2022-09-15,Cereja,71.0,Portugal
2022-10-20,Cereja,60.0,Portugal
2022-06-12,Cereja,96.0,Portugal
2022-11-03,Cereja,86.0,Portugal
2022-07-11,Cereja,92.0,Portugal
2022-07-29,Cereja,60.0,Portugal
2022-09-10,Cereja,82.0,Portugal
2022-04-11,Cereja,54.0,Portugal
2022-09-25,Cereja,67.0,Portugal
2022-10-14,Cereja,78.0,Portugal
2022-10-23,Cereja,55.0,Portugal
2022-12-28,Cereja,75.0,Portugal
2022-11-04,Cereja,94.0,Portugal
2022-08-04,Cereja,89.0,Portugal
2022-01-20,Cereja,56.0,Portugal
2022-04-10,Cereja,69.0,Portugal
2022-07-20,Cereja,93.0,Portugal
2022-04-15,Cereja,56.0,Portugal
2022-11-21,Cereja,83.0,Portugal
2022-04-07,Cereja,98.0,Portugal
2022-04-05,Cereja,84.0,Portugal
2022-06-15,Cereja,50.0,Portugal
2022-03-19,Cereja,90.0,Portugal
2022-04-07,Cereja,73.0,Portugal
2022-11-13,Cereja,93.0,Portugal
2022-08-20,Cereja,72.0,Portugal
2022-02-15,Cereja,96.0,Portugal
2022-05-21,Cereja,94.0,Portugal
2022-03-01,Cereja,52.0,Portugal
2022-11-08,Cereja,61.0,Portugal
2022-05-26,Cereja,94.0,Portugal
2022-06-26,Cereja,50.0,Portugal
2022-07-04,Cereja,69.0,Portugal
2022-10-01,Cereja,75.0,Portugal
2022-04-05,Cereja,76.0,Portugal
2022-12-25,Cereja,52.0,Portugal
2022-03-11,Cereja,64.0,Portugal
2022-08-17,Laranja,72.0,Portugal
2022-09-28,Laranja,67.0,Portugal
2022-04-09,Laranja,90.0,Portugal
2022-06-27,Laranja,61.0,Portugal
2022-03-30,Laranja,71.0,Portugal
2022-11-03,Laranja,75.0,Portugal
2022-01-07,Laranja,99.0,Portugal
2022-05-14,Laranja,91.0,Portugal
2022-03-23,Laranja,97.0,Portugal
2022-07-12,Laranja,50.0,Portugal
2022-01-11,Laranja,59.0,Portugal
2022-12-28,Laranja,90.0,Portugal
2022-11-01,Laranja,75.0,Portugal
2022-11-06,Laranja,61.0,Portugal
2022-07-01,Laranja,69.0,Portugal
2022-10-22,Laranja,55.0,Portugal
2022-08-12,Laranja,71.0,Portugal
2022-03-01,Laranja,78.0,Portugal
2022-05-14,Laranja,78.0,Portugal
2022-02-03,Laranja,59.0,Portugal
2022-09-09,Laranja,97.0,Portugal
2022-02-08,Laranja,63.0,Portugal
2022-05-08,Laranja,92.0,Portugal
2022-02-03,Laranja,66.0,Portugal
2022-04-25,Laranja,85.0,Portugal
2022-02-11,Laranja,94.0,Portugal
2022-04-23,Laranja,92.0,Portugal
2022-02-26,Laranja,57.0,Portugal
2022-04-03,Laranja,89.0,Portugal
2022-07-27,Laranja,61.0,Portugal
2022-12-05,Laranja,66.0,Portugal
2022-02-20,Laranja,62.0,Portugal
2022-12-07,Laranja,94.0,Portugal
2022-05-07,Laranja,73.0,Portugal
2022-04-09,Laranja,50.0,Portugal
2022-01-02,Laranja,99.0,Portugal
2022-03-10,Laranja,99.0,Portugal
2022-01-11,Laranja,70.0,Portugal
2022-11-21,Laranja,86.0,Portugal
2022-07-26,Laranja,68.0,Portugal
2022-07-04,Laranja,57.0,Portugal
2022-10-16,Laranja,75.0,Portugal
2022-07-22,Laranja,89.0,Portugal
2022-09-08,Laranja,96.0,Portugal
2022-12-19,Laranja,70.0,Portugal
2022-06-30,Laranja,87.0,Portugal
2022-05-03,Laranja,89.0,Portugal
2022-02-28,Laranja,82.0,Portugal
2022-04-29,Laranja,77.0,Portugal
2022-01-29,Laranja,59.0,Portugal
2022-04-05,Laranja,88.0,Portugal
2022-08-10,Laranja,93.0,Portugal
2022-12-04,Laranja,90.0,Portugal
2022-10-18,Laranja,78.0,Portugal
2022-06-23,Laranja,94.0,Portugal
2022-05-19,Laranja,81.0,Portugal
2022-05-29,Laranja,55.0,Portugal
2022-04-23,Laranja,82.0,Portugal
2022-09-03,Laranja,76.0,Portugal
2022-05-07,Laranja,67.0,Portugal
2022-04-12,Laranja,89.0,Portugal
2022-11-11,Laranja,72.0,Portugal
2022-11-11,Laranja,63.0,Portugal
2022-01-13,Laranja,70.0,Portugal
2022-02-04,Laranja,78.0,Portugal
2022-07-05,Laranja,73.0,Portugal
2022-08-26,Laranja,95.0,Portugal
2022-04-29,Laranja,95.0,Portugal
2022-04-03,Laranja,87.0,Portugal
2022-05-10,Laranja,56.0,Portugal
2022-09-04,Laranja,77.0,Portugal
2022-09-17,Laranja,73.0,Portugal
2022-04-21,Laranja,70.0,Portugal
2022-02-02,Laranja,97.0,Portugal
2022-05-31,Laranja,61.0,Portugal
2022-07-07,Laranja,63.0,Portugal
2022-10-05,Laranja,73.0,Portugal
2022-03-07,Laranja,73.0,Portugal
2022-05-01,Laranja,63.0,Portugal
2022-04-03,Laranja,61.0,Portugal
2022-12-27,Laranja,98.0,Portugal
2022-04-02,Laranja,98.0,Portugal
2022-01-19,Laranja,81.0,Portugal
2022-11-12,Laranja,80.0,Portugal
2022-02-10,Laranja,80.0,Portugal
2022-02-27,Laranja,98.0,Portugal
2022-06-20,Laranja,58.0,Portugal
2022-10-25,Laranja,99.0,Portugal
2022-02-10,Laranja,57.0,Portugal
2022-12-23,Laranja,66.0,Portugal
2022-01-27,Laranja,93.0,Portugal
2022-01-02,Laranja,75.0,Portugal
2022-10-30,Laranja,86.0,Portugal
2022-03-04,Laranja,67.0,Portugal
2022-04-20,Laranja,62.0,Portugal
2022-11-09,Laranja,83.0,Portugal
2022-11-26,Laranja,97.0,Portugal
2022-08-06,Laranja,98.0,Portugal
2022-09-13,Laranja,95.0,Portugal
2022-11-11,Laranja,71.0,Portugal
2022-10-20,Laranja,58.0,Portugal
2022-10-08,Laranja,88.0,Portugal
2022-01-19,Laranja,54.0,Portugal
2022-06-08,Laranja,93.0,Portugal
2022-12-27,Laranja,82.0,Portugal
2022-07-15,Laranja,84.0,Portugal
2022-05-12,Laranja,65.0,Portugal
2022-03-12,Laranja,82.0,Portugal
2022-04-10,Laranja,58.0,Portugal
2022-07-18,Laranja,91.0,Portugal
2022-07-08,Laranja,60.0,Portugal
2022-05-03,Laranja,72.0,Portugal
2022-06-04,Laranja,61.0,Portugal
2022-12-20,Laranja,73.0,Portugal
2022-05-26,Laranja,83.0,Portugal
2022-08-20,Laranja,96.0,Portugal
2022-09-08,Laranja,55.0,Portugal
2022-10-02,Laranja,98.0,Portugal
2022-02-25,Laranja,87.0,Portugal
2022-12-18,Laranja,78.0,Portugal
2022-06-30,Laranja,96.0,Portugal
2022-01-05,Laranja,83.0,Portugal
2022-08-30,Laranja,74.0,Portugal
2022-06-11,Laranja,97.0,Portugal
2022-02-10,Laranja,86.0,Portugal
2022-11-04,Laranja,74.0,Portugal
2022-11-29,Laranja,55.0,Portugal
2022-05-03,Laranja,95.0,Portugal
2022-12-13,Laranja,64.0,Portugal
2022-06-25,Laranja,51.0,Portugal
2022-05-18,Laranja,53.0,Portugal
2022-12-20,Laranja,52.0,Portugal
2022-10-02,Laranja,75.0,Portugal
2022-04-16,Laranja,98.0,Portugal
2022-06-10,Laranja,52.0,Portugal
2022-02-13,Laranja,79.0,Portugal
2022-06-12,Laranja,65.0,Portugal
2022-11-09,Laranja,78.0,Portugal
2022-08-10,Laranja,62.0,Portugal
2022-02-09,Laranja,99.0,Portugal
2022-04-10,Laranja,98.0,Portugal
2022-07-13,Laranja,85.0,Portugal
2022-09-18,Laranja,51.0,Portugal
2022-05-17,Laranja,53.0,Portugal
2022-09-11,Laranja,60.0,Portugal
2022-12-31,Laranja,99.0,Portugal
2022-10-04,Laranja,64.0,Portugal
2022-01-17,Laranja,84.0,Portugal
2022-11-14,Laranja,66.0,Portugal
2022-05-31,Laranja,95.0,Portugal
2022-07-20,Laranja,57.0,Portugal
2022-02-15,Laranja,55.0,Portugal
2022-05-13,Laranja,84.0,Portugal
2022-04-05,Laranja,50.0,Portugal
2022-11-04,Laranja,93.0,Portugal
2022-05-12,Laranja,95.0,Portugal
2022-08-20,Laranja,63.0,Portugal
